Phase,Trial,CharID,Target,Recalled,Score,Success,MemorySize
P1-2,1,0x4e84,亄,亄,1.0000,True,200
P1-2,2,0x4e84,亄,亄,1.0000,True,200
P1-2,3,0x4e84,亄,亄,1.0000,True,200
P1-2,4,0x4e84,亄,亄,1.0000,True,200
P1-2,5,0x4e84,亄,亄,1.0000,True,200
P1-2,6,0x4e84,亄,亄,1.0000,True,200
P1-2,7,0x4e84,亄,亄,1.0000,True,200
P1-2,8,0x4e84,亄,亄,1.0000,True,200
P1-2,9,0x4e84,亄,亄,1.0000,True,200
P1-2,0,0x4e85,亅,亅,1.0000,True,200
P1-2,1,0x4e85,亅,亅,1.0000,True,200
P1-2,2,0x4e85,亅,亅,1.0000,True,200
P1-2,3,0x4e85,亅,亅,1.0000,True,200
P1-2,4,0x4e85,亅,亅,1.0000,True,200
P1-2,5,0x4e85,亅,亅,1.0000,True,200
P1-2,6,0x4e85,亅,亅,1.0000,True,200
P1-2,7,0x4e85,亅,亅,1.0000,True,200
P1-2,8,0x4e85,亅,亅,1.0000,True,200
P1-2,9,0x4e85,亅,亅,1.0000,True,200
P1-2,0,0x4e86,了,了,1.0000,True,200
P1-2,1,0x4e86,了,了,1.0000,True,200
P1-2,2,0x4e86,了,了,1.0000,True,200
P1-2,3,0x4e86,了,了,1.0000,True,200
P1-2,4,0x4e86,了,了,1.0000,True,200
P1-2,5,0x4e86,了,了,1.0000,True,200
P1-2,6,0x4e86,了,了,1.0000,True,200
P1-2,7,0x4e86,了,了,1.0000,True,200
P1-2,8,0x4e86,了,了,1.0000,True,200
P1-2,9,0x4e86,了,了,1.0000,True,200
P1-2,0,0x4e87,亇,亇,1.0000,True,200
P1-2,1,0x4e87,亇,亇,1.0000,True,200
P1-2,2,0x4e87,亇,亇,1.0000,True,200
P1-2,3,0x4e87,亇,亇,1.0000,True,200
P1-2,4,0x4e87,亇,亇,1.0000,True,200
P1-2,5,0x4e87,亇,亇,1.0000,True,200
P1-2,6,0x4e87,亇,亇,1.0000,True,200
P1-2,7,0x4e87,亇,亇,1.0000,True,200
P1-2,8,0x4e87,亇,亇,1.0000,True,200
P1-2,9,0x4e87,亇,亇,1.0000,True,200
P1-2,0,0x4e88,予,予,1.0000,True,200
P1-2,1,0x4e88,予,予,1.0000,True,200
P1-2,2,0x4e88,予,予,1.0000,True,200
P1-2,3,0x4e88,予,予,1.0000,True,200
P1-2,4,0x4e88,予,予,1.0000,True,200
P1-2,5,0x4e88,予,予,1.0000,True,200
P1-2,6,0x4e88,予,予,1.0000,True,200
P1-2,7,0x4e88,予,予,1.0000,True,200
P1-2,8,0x4e88,予,予,1.0000,True,200
P1-2,9,0x4e88,予,予,1.0000,True,200
P1-2,0,0x4e89,争,争,1.0000,True,200
P1-2,1,0x4e89,争,争,1.0000,True,200
P1-2,2,0x4e89,争,争,1.0000,True,200
P1-2,3,0x4e89,争,争,1.0000,True,200
P1-2,4,0x4e89,争,争,1.0000,True,200
P1-2,5,0x4e89,争,争,1.0000,True,200
P1-2,6,0x4e89,争,争,1.0000,True,200
P1-2,7,0x4e89,争,争,1.0000,True,200
P1-2,8,0x4e89,争,争,1.0000,True,200
P1-2,9,0x4e89,争,争,1.0000,True,200
P1-2,0,0x4e8a,亊,亊,1.0000,True,200
P1-2,1,0x4e8a,亊,亊,1.0000,True,200
P1-2,2,0x4e8a,亊,亊,1.0000,True,200
P1-2,3,0x4e8a,亊,亊,1.0000,True,200
P1-2,4,0x4e8a,亊,亊,1.0000,True,200
P1-2,5,0x4e8a,亊,亊,1.0000,True,200
P1-2,6,0x4e8a,亊,亊,1.0000,True,200
P1-2,7,0x4e8a,亊,亊,1.0000,True,200
P1-2,8,0x4e8a,亊,亊,1.0000,True,200
P1-2,9,0x4e8a,亊,亊,1.0000,True,200
P1-2,0,0x4e8b,事,事,1.0000,True,200
P1-2,1,0x4e8b,事,事,1.0000,True,200
P1-2,2,0x4e8b,事,事,1.0000,True,200
P1-2,3,0x4e8b,事,事,1.0000,True,200
P1-2,4,0x4e8b,事,事,1.0000,True,200
P1-2,5,0x4e8b,事,事,1.0000,True,200
P1-2,6,0x4e8b,事,事,1.0000,True,200
P1-2,7,0x4e8b,事,事,1.0000,True,200
P1-2,8,0x4e8b,事,事,1.0000,True,200
P1-2,9,0x4e8b,事,事,1.0000,True,200
P1-2,0,0x4e8c,二,二,1.0000,True,200
P1-2,1,0x4e8c,二,二,1.0000,True,200
P1-2,2,0x4e8c,二,二,1.0000,True,200
P1-2,3,0x4e8c,二,二,1.0000,True,200
P1-2,4,0x4e8c,二,二,1.0000,True,200
P1-2,5,0x4e8c,二,二,1.0000,True,200
P1-2,6,0x4e8c,二,二,1.0000,True,200
P1-2,7,0x4e8c,二,二,1.0000,True,200
P1-2,8,0x4e8c,二,二,1.0000,True,200
P1-2,9,0x4e8c,二,二,1.0000,True,200
P1-2,0,0x4e8d,亍,亍,1.0000,True,200
P1-2,1,0x4e8d,亍,亍,1.0000,True,200
P1-2,2,0x4e8d,亍,亍,1.0000,True,200
P1-2,3,0x4e8d,亍,亍,1.0000,True,200
P1-2,4,0x4e8d,亍,亍,1.0000,True,200
P1-2,5,0x4e8d,亍,亍,1.0000,True,200
P1-2,6,0x4e8d,亍,亍,1.0000,True,200
P1-2,7,0x4e8d,亍,亍,1.0000,True,200
P1-2,8,0x4e8d,亍,亍,1.0000,True,200
P1-2,9,0x4e8d,亍,亍,1.0000,True,200
P1-2,0,0x4e8e,于,于,1.0000,True,200
P1-2,1,0x4e8e,于,于,1.0000,True,200
P1-2,2,0x4e8e,于,于,1.0000,True,200
P1-2,3,0x4e8e,于,于,1.0000,True,200
P1-2,4,0x4e8e,于,于,1.0000,True,200
P1-2,5,0x4e8e,于,于,1.0000,True,200
P1-2,6,0x4e8e,于,于,1.0000,True,200
P1-2,7,0x4e8e,于,于,1.0000,True,200
P1-2,8,0x4e8e,于,于,1.0000,True,200
P1-2,9,0x4e8e,于,于,1.0000,True,200
P1-2,0,0x4e8f,亏,亏,1.0000,True,200
P1-2,1,0x4e8f,亏,亏,1.0000,True,200
P1-2,2,0x4e8f,亏,亏,1.0000,True,200
P1-2,3,0x4e8f,亏,亏,1.0000,True,200
P1-2,4,0x4e8f,亏,亏,1.0000,True,200
P1-2,5,0x4e8f,亏,亏,1.0000,True,200
P1-2,6,0x4e8f,亏,亏,1.0000,True,200
P1-2,7,0x4e8f,亏,亏,1.0000,True,200
P1-2,8,0x4e8f,亏,亏,1.0000,True,200
P1-2,9,0x4e8f,亏,亏,1.0000,True,200
P1-2,0,0x4e90,亐,亐,1.0000,True,200
P1-2,1,0x4e90,亐,亐,1.0000,True,200
P1-2,2,0x4e90,亐,亐,1.0000,True,200
P1-2,3,0x4e90,亐,亐,1.0000,True,200
P1-2,4,0x4e90,亐,亐,1.0000,True,200
P1-2,5,0x4e90,亐,亐,1.0000,True,200
P1-2,6,0x4e90,亐,亐,1.0000,True,200
P1-2,7,0x4e90,亐,亐,1.0000,True,200
P1-2,8,0x4e90,亐,亐,1.0000,True,200
P1-2,9,0x4e90,亐,亐,1.0000,True,200
P1-2,0,0x4e91,云,云,1.0000,True,200
P1-2,1,0x4e91,云,云,1.0000,True,200
P1-2,2,0x4e91,云,云,1.0000,True,200
P1-2,3,0x4e91,云,云,1.0000,True,200
P1-2,4,0x4e91,云,云,1.0000,True,200
P1-2,5,0x4e91,云,云,1.0000,True,200
P1-2,6,0x4e91,云,云,1.0000,True,200
P1-2,7,0x4e91,云,云,1.0000,True,200
P1-2,8,0x4e91,云,云,1.0000,True,200
P1-2,9,0x4e91,云,云,1.0000,True,200
P1-2,0,0x4e92,互,互,1.0000,True,200
P1-2,1,0x4e92,互,互,1.0000,True,200
P1-2,2,0x4e92,互,互,1.0000,True,200
P1-2,3,0x4e92,互,互,1.0000,True,200
P1-2,4,0x4e92,互,互,1.0000,True,200
P1-2,5,0x4e92,互,互,1.0000,True,200
P1-2,6,0x4e92,互,互,1.0000,True,200
P1-2,7,0x4e92,互,互,1.0000,True,200
P1-2,8,0x4e92,互,互,1.0000,True,200
P1-2,9,0x4e92,互,互,1.0000,True,200
P1-2,0,0x4e93,亓,亓,1.0000,True,200
P1-2,1,0x4e93,亓,亓,1.0000,True,200
P1-2,2,0x4e93,亓,亓,1.0000,True,200
P1-2,3,0x4e93,亓,亓,1.0000,True,200
P1-2,4,0x4e93,亓,亓,1.0000,True,200
P1-2,5,0x4e93,亓,亓,1.0000,True,200
P1-2,6,0x4e93,亓,亓,1.0000,True,200
P1-2,7,0x4e93,亓,亓,1.0000,True,200
P1-2,8,0x4e93,亓,亓,1.0000,True,200
P1-2,9,0x4e93,亓,亓,1.0000,True,200
P1-2,0,0x4e94,五,五,1.0000,True,200
P1-2,1,0x4e94,五,五,1.0000,True,200
P1-2,2,0x4e94,五,五,1.0000,True,200
P1-2,3,0x4e94,五,五,1.0000,True,200
P1-2,4,0x4e94,五,五,1.0000,True,200
P1-2,5,0x4e94,五,五,1.0000,True,200
P1-2,6,0x4e94,五,五,1.0000,True,200
P1-2,7,0x4e94,五,五,1.0000,True,200
P1-2,8,0x4e94,五,五,1.0000,True,200
P1-2,9,0x4e94,五,五,1.0000,True,200
P1-2,0,0x4e95,井,井,1.0000,True,200
P1-2,1,0x4e95,井,井,1.0000,True,200
P1-2,2,0x4e95,井,井,1.0000,True,200
P1-2,3,0x4e95,井,井,1.0000,True,200
P1-2,4,0x4e95,井,井,1.0000,True,200
P1-2,5,0x4e95,井,井,1.0000,True,200
P1-2,6,0x4e95,井,井,1.0000,True,200
P1-2,7,0x4e95,井,井,1.0000,True,200
P1-2,8,0x4e95,井,井,1.0000,True,200
P1-2,9,0x4e95,井,井,1.0000,True,200
P1-2,0,0x4e96,亖,亖,1.0000,True,200
P1-2,1,0x4e96,亖,亖,1.0000,True,200
P1-2,2,0x4e96,亖,亖,1.0000,True,200
P1-2,3,0x4e96,亖,亖,1.0000,True,200
P1-2,4,0x4e96,亖,亖,1.0000,True,200
P1-2,5,0x4e96,亖,亖,1.0000,True,200
P1-2,6,0x4e96,亖,亖,1.0000,True,200
P1-2,7,0x4e96,亖,亖,1.0000,True,200
P1-2,8,0x4e96,亖,亖,1.0000,True,200
P1-2,9,0x4e96,亖,亖,1.0000,True,200
P1-2,0,0x4e97,亗,亗,1.0000,True,200
P1-2,1,0x4e97,亗,亗,1.0000,True,200
P1-2,2,0x4e97,亗,亗,1.0000,True,200
P1-2,3,0x4e97,亗,亗,1.0000,True,200
P1-2,4,0x4e97,亗,亗,1.0000,True,200
P1-2,5,0x4e97,亗,亗,1.0000,True,200
P1-2,6,0x4e97,亗,亗,1.0000,True,200
P1-2,7,0x4e97,亗,亗,1.0000,True,200
P1-2,8,0x4e97,亗,亗,1.0000,True,200
P1-2,9,0x4e97,亗,亗,1.0000,True,200
P1-2,0,0x4e98,亘,亘,1.0000,True,200
P1-2,1,0x4e98,亘,亘,1.0000,True,200
P1-2,2,0x4e98,亘,亘,1.0000,True,200
P1-2,3,0x4e98,亘,亘,1.0000,True,200
P1-2,4,0x4e98,亘,亘,1.0000,True,200
P1-2,5,0x4e98,亘,亘,1.0000,True,200
P1-2,6,0x4e98,亘,亘,1.0000,True,200
P1-2,7,0x4e98,亘,亘,1.0000,True,200
P1-2,8,0x4e98,亘,亘,1.0000,True,200
P1-2,9,0x4e98,亘,亘,1.0000,True,200
P1-2,0,0x4e99,亙,亙,1.0000,True,200
P1-2,1,0x4e99,亙,亙,1.0000,True,200
P1-2,2,0x4e99,亙,亙,1.0000,True,200
P1-2,3,0x4e99,亙,亙,1.0000,True,200
P1-2,4,0x4e99,亙,亙,1.0000,True,200
P1-2,5,0x4e99,亙,亙,1.0000,True,200
P1-2,6,0x4e99,亙,亙,1.0000,True,200
P1-2,7,0x4e99,亙,亙,1.0000,True,200
P1-2,8,0x4e99,亙,亙,1.0000,True,200
P1-2,9,0x4e99,亙,亙,1.0000,True,200
P1-2,0,0x4e9a,亚,亚,1.0000,True,200
P1-2,1,0x4e9a,亚,亚,1.0000,True,200
P1-2,2,0x4e9a,亚,亚,1.0000,True,200
P1-2,3,0x4e9a,亚,亚,1.0000,True,200
P1-2,4,0x4e9a,亚,亚,1.0000,True,200
P1-2,5,0x4e9a,亚,亚,1.0000,True,200
P1-2,6,0x4e9a,亚,亚,1.0000,True,200
P1-2,7,0x4e9a,亚,亚,1.0000,True,200
P1-2,8,0x4e9a,亚,亚,1.0000,True,200
P1-2,9,0x4e9a,亚,亚,1.0000,True,200
P1-2,0,0x4e9b,些,些,1.0000,True,200
P1-2,1,0x4e9b,些,些,1.0000,True,200
P1-2,2,0x4e9b,些,些,1.0000,True,200
P1-2,3,0x4e9b,些,些,1.0000,True,200
P1-2,4,0x4e9b,些,些,1.0000,True,200
P1-2,5,0x4e9b,些,些,1.0000,True,200
P1-2,6,0x4e9b,些,些,1.0000,True,200
P1-2,7,0x4e9b,些,些,1.0000,True,200
P1-2,8,0x4e9b,些,些,1.0000,True,200
P1-2,9,0x4e9b,些,些,1.0000,True,200
P1-2,0,0x4e9c,亜,亜,1.0000,True,200
P1-2,1,0x4e9c,亜,亜,1.0000,True,200
P1-2,2,0x4e9c,亜,亜,1.0000,True,200
P1-2,3,0x4e9c,亜,亜,1.0000,True,200
P1-2,4,0x4e9c,亜,亜,1.0000,True,200
P1-2,5,0x4e9c,亜,亜,1.0000,True,200
P1-2,6,0x4e9c,亜,亜,1.0000,True,200
P1-2,7,0x4e9c,亜,亜,1.0000,True,200
P1-2,8,0x4e9c,亜,亜,1.0000,True,200
P1-2,9,0x4e9c,亜,亜,1.0000,True,200
P1-2,0,0x4e9d,亝,亝,1.0000,True,200
P1-2,1,0x4e9d,亝,亝,1.0000,True,200
P1-2,2,0x4e9d,亝,亝,1.0000,True,200
P1-2,3,0x4e9d,亝,亝,1.0000,True,200
P1-2,4,0x4e9d,亝,亝,1.0000,True,200
P1-2,5,0x4e9d,亝,亝,1.0000,True,200
P1-2,6,0x4e9d,亝,亝,1.0000,True,200
P1-2,7,0x4e9d,亝,亝,1.0000,True,200
P1-2,8,0x4e9d,亝,亝,1.0000,True,200
P1-2,9,0x4e9d,亝,亝,1.0000,True,200
P1-2,0,0x4e9e,亞,亞,1.0000,True,200
P1-2,1,0x4e9e,亞,亞,1.0000,True,200
P1-2,2,0x4e9e,亞,亞,1.0000,True,200
P1-2,3,0x4e9e,亞,亞,1.0000,True,200
P1-2,4,0x4e9e,亞,亞,1.0000,True,200
P1-2,5,0x4e9e,亞,亞,1.0000,True,200
P1-2,6,0x4e9e,亞,亞,1.0000,True,200
P1-2,7,0x4e9e,亞,亞,1.0000,True,200
P1-2,8,0x4e9e,亞,亞,1.0000,True,200
P1-2,9,0x4e9e,亞,亞,1.0000,True,200
P1-2,0,0x4e9f,亟,亟,1.0000,True,200
P1-2,1,0x4e9f,亟,亟,1.0000,True,200
P1-2,2,0x4e9f,亟,亟,1.0000,True,200
P1-2,3,0x4e9f,亟,亟,1.0000,True,200
P1-2,4,0x4e9f,亟,亟,1.0000,True,200
P1-2,5,0x4e9f,亟,亟,1.0000,True,200
P1-2,6,0x4e9f,亟,亟,1.0000,True,200
P1-2,7,0x4e9f,亟,亟,1.0000,True,200
P1-2,8,0x4e9f,亟,亟,1.0000,True,200
P1-2,9,0x4e9f,亟,亟,1.0000,True,200
P1-2,0,0x4ea0,亠,亠,1.0000,True,200
P1-2,1,0x4ea0,亠,亠,1.0000,True,200
P1-2,2,0x4ea0,亠,亠,1.0000,True,200
P1-2,3,0x4ea0,亠,亠,1.0000,True,200
P1-2,4,0x4ea0,亠,亠,1.0000,True,200
P1-2,5,0x4ea0,亠,亠,1.0000,True,200
P1-2,6,0x4ea0,亠,亠,1.0000,True,200
P1-2,7,0x4ea0,亠,亠,1.0000,True,200
P1-2,8,0x4ea0,亠,亠,1.0000,True,200
P1-2,9,0x4ea0,亠,亠,1.0000,True,200
P1-2,0,0x4ea1,亡,亡,1.0000,True,200
P1-2,1,0x4ea1,亡,亡,1.0000,True,200
P1-2,2,0x4ea1,亡,亡,1.0000,True,200
P1-2,3,0x4ea1,亡,亡,1.0000,True,200
P1-2,4,0x4ea1,亡,亡,1.0000,True,200
P1-2,5,0x4ea1,亡,亡,1.0000,True,200
P1-2,6,0x4ea1,亡,亡,1.0000,True,200
P1-2,7,0x4ea1,亡,亡,1.0000,True,200
P1-2,8,0x4ea1,亡,亡,1.0000,True,200
P1-2,9,0x4ea1,亡,亡,1.0000,True,200
P1-2,0,0x4ea2,亢,亢,1.0000,True,200
P1-2,1,0x4ea2,亢,亢,1.0000,True,200
P1-2,2,0x4ea2,亢,亢,1.0000,True,200
P1-2,3,0x4ea2,亢,亢,1.0000,True,200
P1-2,4,0x4ea2,亢,亢,1.0000,True,200
P1-2,5,0x4ea2,亢,亢,1.0000,True,200
P1-2,6,0x4ea2,亢,亢,1.0000,True,200
P1-2,7,0x4ea2,亢,亢,1.0000,True,200
P1-2,8,0x4ea2,亢,亢,1.0000,True,200
P1-2,9,0x4ea2,亢,亢,1.0000,True,200
P1-2,0,0x4ea3,亣,亣,1.0000,True,200
P1-2,1,0x4ea3,亣,亣,1.0000,True,200
P1-2,2,0x4ea3,亣,亣,1.0000,True,200
P1-2,3,0x4ea3,亣,亣,1.0000,True,200
P1-2,4,0x4ea3,亣,亣,1.0000,True,200
P1-2,5,0x4ea3,亣,亣,1.0000,True,200
P1-2,6,0x4ea3,亣,亣,1.0000,True,200
P1-2,7,0x4ea3,亣,亣,1.0000,True,200
P1-2,8,0x4ea3,亣,亣,1.0000,True,200
P1-2,9,0x4ea3,亣,亣,1.0000,True,200
P1-2,0,0x4ea4,交,交,1.0000,True,200
P1-2,1,0x4ea4,交,交,1.0000,True,200
P1-2,2,0x4ea4,交,交,1.0000,True,200
P1-2,3,0x4ea4,交,交,1.0000,True,200
P1-2,4,0x4ea4,交,交,1.0000,True,200
P1-2,5,0x4ea4,交,交,1.0000,True,200
P1-2,6,0x4ea4,交,交,1.0000,True,200
P1-2,7,0x4ea4,交,交,1.0000,True,200
P1-2,8,0x4ea4,交,交,1.0000,True,200
P1-2,9,0x4ea4,交,交,1.0000,True,200
P1-2,0,0x4ea5,亥,亥,1.0000,True,200
P1-2,1,0x4ea5,亥,亥,1.0000,True,200
P1-2,2,0x4ea5,亥,亥,1.0000,True,200
P1-2,3,0x4ea5,亥,亥,1.0000,True,200
P1-2,4,0x4ea5,亥,亥,1.0000,True,200
P1-2,5,0x4ea5,亥,亥,1.0000,True,200
P1-2,6,0x4ea5,亥,亥,1.0000,True,200
P1-2,7,0x4ea5,亥,亥,1.0000,True,200
P1-2,8,0x4ea5,亥,亥,1.0000,True,200
P1-2,9,0x4ea5,亥,亥,1.0000,True,200
P1-2,0,0x4ea6,亦,亦,1.0000,True,200
P1-2,1,0x4ea6,亦,亦,1.0000,True,200
P1-2,2,0x4ea6,亦,亦,1.0000,True,200
P1-2,3,0x4ea6,亦,亦,1.0000,True,200
P1-2,4,0x4ea6,亦,亦,1.0000,True,200
P1-2,5,0x4ea6,亦,亦,1.0000,True,200
P1-2,6,0x4ea6,亦,亦,1.0000,True,200
P1-2,7,0x4ea6,亦,亦,1.0000,True,200
P1-2,8,0x4ea6,亦,亦,1.0000,True,200
P1-2,9,0x4ea6,亦,亦,1.0000,True,200
P1-2,0,0x4ea7,产,产,1.0000,True,200
P1-2,1,0x4ea7,产,产,1.0000,True,200
P1-2,2,0x4ea7,产,产,1.0000,True,200
P1-2,3,0x4ea7,产,产,1.0000,True,200
P1-2,4,0x4ea7,产,产,1.0000,True,200
P1-2,5,0x4ea7,产,产,1.0000,True,200
P1-2,6,0x4ea7,产,产,1.0000,True,200
P1-2,7,0x4ea7,产,产,1.0000,True,200
P1-2,8,0x4ea7,产,产,1.0000,True,200
P1-2,9,0x4ea7,产,产,1.0000,True,200
P1-2,0,0x4ea8,亨,亨,1.0000,True,200
P1-2,1,0x4ea8,亨,亨,1.0000,True,200
P1-2,2,0x4ea8,亨,亨,1.0000,True,200
P1-2,3,0x4ea8,亨,亨,1.0000,True,200
P1-2,4,0x4ea8,亨,亨,1.0000,True,200
P1-2,5,0x4ea8,亨,亨,1.0000,True,200
P1-2,6,0x4ea8,亨,亨,1.0000,True,200
P1-2,7,0x4ea8,亨,亨,1.0000,True,200
P1-2,8,0x4ea8,亨,亨,1.0000,True,200
P1-2,9,0x4ea8,亨,亨,1.0000,True,200
P1-2,0,0x4ea9,亩,亩,1.0000,True,200
P1-2,1,0x4ea9,亩,亩,1.0000,True,200
P1-2,2,0x4ea9,亩,亩,1.0000,True,200
P1-2,3,0x4ea9,亩,亩,1.0000,True,200
P1-2,4,0x4ea9,亩,亩,1.0000,True,200
P1-2,5,0x4ea9,亩,亩,1.0000,True,200
P1-2,6,0x4ea9,亩,亩,1.0000,True,200
P1-2,7,0x4ea9,亩,亩,1.0000,True,200
P1-2,8,0x4ea9,亩,亩,1.0000,True,200
P1-2,9,0x4ea9,亩,亩,1.0000,True,200
P1-2,0,0x4eaa,亪,亪,1.0000,True,200
P1-2,1,0x4eaa,亪,亪,1.0000,True,200
P1-2,2,0x4eaa,亪,亪,1.0000,True,200
P1-2,3,0x4eaa,亪,亪,1.0000,True,200
P1-2,4,0x4eaa,亪,亪,1.0000,True,200
P1-2,5,0x4eaa,亪,亪,1.0000,True,200
P1-2,6,0x4eaa,亪,亪,1.0000,True,200
P1-2,7,0x4eaa,亪,亪,1.0000,True,200
P1-2,8,0x4eaa,亪,亪,1.0000,True,200
P1-2,9,0x4eaa,亪,亪,1.0000,True,200
P1-2,0,0x4eab,享,享,1.0000,True,200
P1-2,1,0x4eab,享,享,1.0000,True,200
P1-2,2,0x4eab,享,享,1.0000,True,200
P1-2,3,0x4eab,享,享,1.0000,True,200
P1-2,4,0x4eab,享,享,1.0000,True,200
P1-2,5,0x4eab,享,享,1.0000,True,200
P1-2,6,0x4eab,享,享,1.0000,True,200
P1-2,7,0x4eab,享,享,1.0000,True,200
P1-2,8,0x4eab,享,享,1.0000,True,200
P1-2,9,0x4eab,享,享,1.0000,True,200
P1-2,0,0x4eac,京,京,1.0000,True,200
P1-2,1,0x4eac,京,京,1.0000,True,200
P1-2,2,0x4eac,京,京,1.0000,True,200
P1-2,3,0x4eac,京,京,1.0000,True,200
P1-2,4,0x4eac,京,京,1.0000,True,200
P1-2,5,0x4eac,京,京,1.0000,True,200
P1-2,6,0x4eac,京,京,1.0000,True,200
P1-2,7,0x4eac,京,京,1.0000,True,200
P1-2,8,0x4eac,京,京,1.0000,True,200
P1-2,9,0x4eac,京,京,1.0000,True,200
P1-2,0,0x4ead,亭,亭,1.0000,True,200
P1-2,1,0x4ead,亭,亭,1.0000,True,200
P1-2,2,0x4ead,亭,亭,1.0000,True,200
P1-2,3,0x4ead,亭,亭,1.0000,True,200
P1-2,4,0x4ead,亭,亭,1.0000,True,200
P1-2,5,0x4ead,亭,亭,1.0000,True,200
P1-2,6,0x4ead,亭,亭,1.0000,True,200
P1-2,7,0x4ead,亭,亭,1.0000,True,200
P1-2,8,0x4ead,亭,亭,1.0000,True,200
P1-2,9,0x4ead,亭,亭,1.0000,True,200
P1-2,0,0x4eae,亮,亮,1.0000,True,200
P1-2,1,0x4eae,亮,亮,1.0000,True,200
P1-2,2,0x4eae,亮,亮,1.0000,True,200
P1-2,3,0x4eae,亮,亮,1.0000,True,200
P1-2,4,0x4eae,亮,亮,1.0000,True,200
P1-2,5,0x4eae,亮,亮,1.0000,True,200
P1-2,6,0x4eae,亮,亮,1.0000,True,200
P1-2,7,0x4eae,亮,亮,1.0000,True,200
P1-2,8,0x4eae,亮,亮,1.0000,True,200
P1-2,9,0x4eae,亮,亮,1.0000,True,200
P1-2,0,0x4eaf,亯,亯,1.0000,True,200
P1-2,1,0x4eaf,亯,亯,1.0000,True,200
P1-2,2,0x4eaf,亯,亯,1.0000,True,200
P1-2,3,0x4eaf,亯,亯,1.0000,True,200
P1-2,4,0x4eaf,亯,亯,1.0000,True,200
P1-2,5,0x4eaf,亯,亯,1.0000,True,200
P1-2,6,0x4eaf,亯,亯,1.0000,True,200
P1-2,7,0x4eaf,亯,亯,1.0000,True,200
P1-2,8,0x4eaf,亯,亯,1.0000,True,200
P1-2,9,0x4eaf,亯,亯,1.0000,True,200
P1-2,0,0x4eb0,亰,亰,1.0000,True,200
P1-2,1,0x4eb0,亰,亰,1.0000,True,200
P1-2,2,0x4eb0,亰,亰,1.0000,True,200
P1-2,3,0x4eb0,亰,亰,1.0000,True,200
P1-2,4,0x4eb0,亰,亰,1.0000,True,200
P1-2,5,0x4eb0,亰,亰,1.0000,True,200
P1-2,6,0x4eb0,亰,亰,1.0000,True,200
P1-2,7,0x4eb0,亰,亰,1.0000,True,200
P1-2,8,0x4eb0,亰,亰,1.0000,True,200
P1-2,9,0x4eb0,亰,亰,1.0000,True,200
P1-2,0,0x4eb1,亱,亱,1.0000,True,200
P1-2,1,0x4eb1,亱,亱,1.0000,True,200
P1-2,2,0x4eb1,亱,亱,1.0000,True,200
P1-2,3,0x4eb1,亱,亱,1.0000,True,200
P1-2,4,0x4eb1,亱,亱,1.0000,True,200
P1-2,5,0x4eb1,亱,亱,1.0000,True,200
P1-2,6,0x4eb1,亱,亱,1.0000,True,200
P1-2,7,0x4eb1,亱,亱,1.0000,True,200
P1-2,8,0x4eb1,亱,亱,1.0000,True,200
P1-2,9,0x4eb1,亱,亱,1.0000,True,200
P1-2,0,0x4eb2,亲,亲,1.0000,True,200
P1-2,1,0x4eb2,亲,亲,1.0000,True,200
P1-2,2,0x4eb2,亲,亲,1.0000,True,200
P1-2,3,0x4eb2,亲,亲,1.0000,True,200
P1-2,4,0x4eb2,亲,亲,1.0000,True,200
P1-2,5,0x4eb2,亲,亲,1.0000,True,200
P1-2,6,0x4eb2,亲,亲,1.0000,True,200
P1-2,7,0x4eb2,亲,亲,1.0000,True,200
P1-2,8,0x4eb2,亲,亲,1.0000,True,200
P1-2,9,0x4eb2,亲,亲,1.0000,True,200
P1-2,0,0x4eb3,亳,亳,1.0000,True,200
P1-2,1,0x4eb3,亳,亳,1.0000,True,200
P1-2,2,0x4eb3,亳,亳,1.0000,True,200
P1-2,3,0x4eb3,亳,亳,1.0000,True,200
P1-2,4,0x4eb3,亳,亳,1.0000,True,200
P1-2,5,0x4eb3,亳,亳,1.0000,True,200
P1-2,6,0x4eb3,亳,亳,1.0000,True,200
P1-2,7,0x4eb3,亳,亳,1.0000,True,200
P1-2,8,0x4eb3,亳,亳,1.0000,True,200
P1-2,9,0x4eb3,亳,亳,1.0000,True,200
P1-2,0,0x4eb4,亴,亴,1.0000,True,200
P1-2,1,0x4eb4,亴,亴,1.0000,True,200
P1-2,2,0x4eb4,亴,亴,1.0000,True,200
P1-2,3,0x4eb4,亴,亴,1.0000,True,200
P1-2,4,0x4eb4,亴,亴,1.0000,True,200
P1-2,5,0x4eb4,亴,亴,1.0000,True,200
P1-2,6,0x4eb4,亴,亴,1.0000,True,200
P1-2,7,0x4eb4,亴,亴,1.0000,True,200
P1-2,8,0x4eb4,亴,亴,1.0000,True,200
P1-2,9,0x4eb4,亴,亴,1.0000,True,200
P1-2,0,0x4eb5,亵,亵,1.0000,True,200
P1-2,1,0x4eb5,亵,亵,1.0000,True,200
P1-2,2,0x4eb5,亵,亵,1.0000,True,200
P1-2,3,0x4eb5,亵,亵,1.0000,True,200
P1-2,4,0x4eb5,亵,亵,1.0000,True,200
P1-2,5,0x4eb5,亵,亵,1.0000,True,200
P1-2,6,0x4eb5,亵,亵,1.0000,True,200
P1-2,7,0x4eb5,亵,亵,1.0000,True,200
P1-2,8,0x4eb5,亵,亵,1.0000,True,200
