run_id,condition,phase,language,word_id,cue_type,cue_prefix,cue_gloss,expected_surface,rank_of_expected,topk_surfaces,resonance_expected,resonance_top1,resonance_top2,margin,success_topk
RUN_1768052885,C2_EN,3,EN,52,prefix,lo,,long,1,"['long', 'go', 'moon', 'come', 'down']",0.011592866618196102,0.3760689909941527,0.28564361729590826,0.09042537369824444,True
RUN_1768052885,C2_EN,3,EN,53,prefix,hi,,high,1,"['high', 'life', 'big', 'light', 'river']",0.01272276688456999,0.42181585673025757,0.2599288194745377,0.16188703725571985,True
RUN_1768052885,C2_EN,3,EN,54,prefix,ne,,new,1,"['new', 'sea', 'see', 'person', 'few']",0.013952007929471703,0.44769608142571776,0.22898768284561713,0.21870839858010063,True
RUN_1768052885,C2_EN,3,EN,55,prefix,ol,,old,1,"['old', 'child', 'few', 'eat', 'mountain']",0.01576773361076258,0.5118027591141211,0.07345042466377011,0.438352334450351,True
RUN_1768052885,C2_EN,3,EN,56,prefix,ea,,early,2,"['eat', 'early', 'many', 'enter', 'exit']",0.011424302324007434,0.4498907912569113,0.37867189070157375,0.07121890055533753,True
RUN_1768052885,C2_EN,3,EN,57,prefix,ma,,many,1,"['many', 'eat', 'moon', 'early', 'water']",0.011318283637344426,0.3746015585082541,0.2379962642312283,0.1366052942770258,True
RUN_1768052885,C2_EN,3,EN,58,prefix,fe,,few,1,"['few', 'see', 'new', 'fire', 'sea']",0.012975625939762196,0.41690051673491046,0.2462850798522379,0.17061543688267256,True
RUN_1768052885,C2_EN,3,EN,59,prefix,up,,up,1,"['up', 'small', 'enter', 'drink', 'sky']",0.017552971109447056,0.5506789044963408,0.09743726066956995,0.4532416438267709,True
RUN_1768052885,C2_EN,3,EN,60,prefix,do,,down,1,"['down', 'go', 'moon', 'long', 'come']",0.011025070732275578,0.3581518385323277,0.31210578636022035,0.04604605217210733,True
RUN_1768052885,C2_EN,4,EN,31,fusion,li,light,light,1,"['light', 'life', 'high', 'river', 'big']",0.6466164921139048,0.6466164921139048,0.25241575121535514,0.3942007408985497,True
RUN_1768052885,C2_EN,4,EN,32,fusion,wa,water,water,1,"['water', 'many', 'eat', 'see', 'early']",0.6612742740955405,0.6612742740955408,0.13767502012208716,0.5235992539734537,True
RUN_1768052885,C2_EN,4,EN,33,fusion,fi,fire,fire,1,"['fire', 'big', 'high', 'few', 'life']",0.6955131395825492,0.6955131395825493,0.1796074202422911,0.5159057193402583,True
RUN_1768052885,C2_EN,4,EN,34,fusion,mo,moon,moon,1,"['moon', 'go', 'long', 'down', 'many']",0.7176021103937582,0.7176021103937581,0.22076928578000124,0.4968328246137569,True
RUN_1768052885,C2_EN,4,EN,35,fusion,sk,sky,sky,1,"['sky', 'sea', 'see', 'big', 'study']",0.7277258111269381,0.7277258111269383,0.19045636525926796,0.5372694458676703,True
RUN_1768052885,C2_EN,4,EN,36,fusion,mo,mountain,mountain,1,"['mountain', 'moon', 'long', 'go', 'many']",0.5472856561819612,0.5472856561819612,0.27415607747763704,0.2731295787043242,True
RUN_1768052885,C2_EN,4,EN,37,fusion,ri,river,river,1,"['river', 'high', 'life', 'light', 'fire']",0.6456351251366435,0.6456351251366436,0.1683688131299253,0.47726631200671826,True
RUN_1768052885,C2_EN,4,EN,38,fusion,se,sea,sea,1,"['sea', 'see', 'person', 'study', 'new']",0.7409847948384141,0.7409847948384143,0.37284676900507085,0.36813802583334343,True
RUN_1768052885,C2_EN,4,EN,39,fusion,pe,person,person,1,"['person', 'sea', 'see', 'new', 'child']",0.6595574512600582,0.6595574512600584,0.26237837975992695,0.39717907150013143,True
RUN_1768052885,C2_EN,4,EN,40,fusion,ch,child,child,1,"['child', 'come', 'person', 'moon', 'many']",0.6880099005832436,0.6880099005832436,0.0853203892223299,0.6026895113609138,True
RUN_1768052885,C2_EN,4,EN,41,fusion,st,study,study,1,"['study', 'see', 'sea', 'small', 'sky']",0.6659347379302788,0.6659347379302789,0.1964141717606273,0.4695205661696516,True
RUN_1768052885,C2_EN,4,EN,42,fusion,li,life,life,1,"['life', 'light', 'big', 'high', 'long']",0.6979443039552242,0.6979443039552244,0.225814448263136,0.47212985569208843,True
