run_id,timestamp,variant_dim,length_L,seq_id,target_seq,pred_seq,exact_match,edit_dist,near_miss,avg_margin,min_margin,valid_margin_pct,status
RUN_1024_3_SEQ_3_0086,20260105_073759,1024,3,SEQ_3_0086,IXP,IXP,1,0,0,0.016090,0.015067,1.00,PASS
RUN_1024_3_SEQ_3_0087,20260105_073759,1024,3,SEQ_3_0087,GGR,GGR,1,0,0,0.015057,0.014050,1.00,PASS
RUN_1024_3_SEQ_3_0088,20260105_073759,1024,3,SEQ_3_0088,IRW,IRW,1,0,0,0.015705,0.015414,1.00,PASS
RUN_1024_3_SEQ_3_0089,20260105_073759,1024,3,SEQ_3_0089,IED,IED,1,0,0,0.015886,0.015646,1.00,PASS
RUN_1024_3_SEQ_3_0090,20260105_073759,1024,3,SEQ_3_0090,TXS,TXS,1,0,0,0.015888,0.015082,1.00,PASS
RUN_1024_3_SEQ_3_0091,20260105_073759,1024,3,SEQ_3_0091,HHB,HHB,1,0,0,0.015580,0.014409,1.00,PASS
RUN_1024_3_SEQ_3_0092,20260105_073759,1024,3,SEQ_3_0092,VQH,VQH,1,0,0,0.015301,0.014443,1.00,PASS
RUN_1024_3_SEQ_3_0093,20260105_073759,1024,3,SEQ_3_0093,UHB,UHB,1,0,0,0.015789,0.015165,1.00,PASS
RUN_1024_3_SEQ_3_0094,20260105_073759,1024,3,SEQ_3_0094,DNK,DNK,1,0,0,0.016182,0.015575,1.00,PASS
RUN_1024_3_SEQ_3_0095,20260105_073759,1024,3,SEQ_3_0095,WPD,WPD,1,0,0,0.015953,0.014453,1.00,PASS
RUN_1024_3_SEQ_3_0096,20260105_073759,1024,3,SEQ_3_0096,VYE,VYE,1,0,0,0.016174,0.014905,1.00,PASS
RUN_1024_3_SEQ_3_0097,20260105_073759,1024,3,SEQ_3_0097,ARF,ARF,1,0,0,0.015947,0.015549,1.00,PASS
RUN_1024_3_SEQ_3_0098,20260105_073759,1024,3,SEQ_3_0098,NUP,NUP,1,0,0,0.015666,0.014564,1.00,PASS
RUN_1024_3_SEQ_3_0099,20260105_073759,1024,3,SEQ_3_0099,PUG,PUG,1,0,0,0.016042,0.014849,1.00,PASS
RUN_1024_3_SEQ_3_0100,20260105_073759,1024,3,SEQ_3_0100,YJK,YJK,1,0,0,0.015442,0.014423,1.00,PASS
RUN_1024_3_SEQ_3_0101,20260105_073759,1024,3,SEQ_3_0101,JUB,JUB,1,0,0,0.016373,0.015420,1.00,PASS
RUN_1024_3_SEQ_3_0102,20260105_073759,1024,3,SEQ_3_0102,YCU,YCU,1,0,0,0.016764,0.014682,1.00,PASS
RUN_1024_3_SEQ_3_0103,20260105_073759,1024,3,SEQ_3_0103,SHR,SHR,1,0,0,0.015941,0.015450,1.00,PASS
RUN_1024_3_SEQ_3_0104,20260105_073759,1024,3,SEQ_3_0104,XXB,XXB,1,0,0,0.015612,0.013993,1.00,PASS
RUN_1024_3_SEQ_3_0105,20260105_073759,1024,3,SEQ_3_0105,FNF,FNF,1,0,0,0.015827,0.015719,1.00,PASS
RUN_1024_3_SEQ_3_0106,20260105_073759,1024,3,SEQ_3_0106,BMZ,BMZ,1,0,0,0.015916,0.015696,1.00,PASS
RUN_1024_3_SEQ_3_0107,20260105_073759,1024,3,SEQ_3_0107,PFX,PFX,1,0,0,0.014971,0.014327,1.00,PASS
RUN_1024_3_SEQ_3_0108,20260105_073759,1024,3,SEQ_3_0108,JBA,JBA,1,0,0,0.016461,0.016010,1.00,PASS
RUN_1024_3_SEQ_3_0109,20260105_073759,1024,3,SEQ_3_0109,JST,JST,1,0,0,0.016513,0.016113,1.00,PASS
RUN_1024_3_SEQ_3_0110,20260105_073759,1024,3,SEQ_3_0110,DKJ,DKJ,1,0,0,0.015697,0.013334,1.00,PASS
RUN_1024_3_SEQ_3_0111,20260105_073759,1024,3,SEQ_3_0111,OUR,OUR,1,0,0,0.015749,0.015551,1.00,PASS
RUN_1024_3_SEQ_3_0112,20260105_073759,1024,3,SEQ_3_0112,QPE,QPE,1,0,0,0.016057,0.015772,1.00,PASS
RUN_1024_3_SEQ_3_0113,20260105_073759,1024,3,SEQ_3_0113,QOI,QOI,1,0,0,0.016661,0.016220,1.00,PASS
RUN_1024_3_SEQ_3_0114,20260105_073759,1024,3,SEQ_3_0114,GZD,GZD,1,0,0,0.015034,0.014589,1.00,PASS
RUN_1024_3_SEQ_3_0115,20260105_073759,1024,3,SEQ_3_0115,KFX,KFX,1,0,0,0.015677,0.014231,1.00,PASS
RUN_1024_3_SEQ_3_0116,20260105_073759,1024,3,SEQ_3_0116,OUI,OUI,1,0,0,0.015619,0.015341,1.00,PASS
RUN_1024_3_SEQ_3_0117,20260105_073759,1024,3,SEQ_3_0117,WFA,WFA,1,0,0,0.016379,0.015836,1.00,PASS
RUN_1024_3_SEQ_3_0118,20260105_073759,1024,3,SEQ_3_0118,XKZ,XKZ,1,0,0,0.014878,0.012973,1.00,PASS
RUN_1024_3_SEQ_3_0119,20260105_073759,1024,3,SEQ_3_0119,JSV,JSV,1,0,0,0.015654,0.013622,1.00,PASS
RUN_1024_3_SEQ_3_0120,20260105_073759,1024,3,SEQ_3_0120,YGF,YGF,1,0,0,0.015728,0.015277,1.00,PASS
RUN_1024_3_SEQ_3_0121,20260105_073759,1024,3,SEQ_3_0121,TUM,TUM,1,0,0,0.016720,0.015215,1.00,PASS
RUN_1024_3_SEQ_3_0122,20260105_073759,1024,3,SEQ_3_0122,NQK,NQK,1,0,0,0.015656,0.014964,1.00,PASS
RUN_1024_3_SEQ_3_0123,20260105_073759,1024,3,SEQ_3_0123,CMV,CMV,1,0,0,0.016192,0.014975,1.00,PASS
RUN_1024_3_SEQ_3_0124,20260105_073759,1024,3,SEQ_3_0124,DFE,DFE,1,0,0,0.016604,0.014259,1.00,PASS
RUN_1024_3_SEQ_3_0125,20260105_073759,1024,3,SEQ_3_0125,PKH,PKH,1,0,0,0.015717,0.014235,1.00,PASS
RUN_1024_3_SEQ_3_0126,20260105_073759,1024,3,SEQ_3_0126,AIM,AIM,1,0,0,0.016104,0.015436,1.00,PASS
RUN_1024_3_SEQ_3_0127,20260105_073759,1024,3,SEQ_3_0127,HOY,HOY,1,0,0,0.016195,0.014507,1.00,PASS
RUN_1024_3_SEQ_3_0128,20260105_073759,1024,3,SEQ_3_0128,IKJ,IKJ,1,0,0,0.015779,0.014437,1.00,PASS
RUN_1024_3_SEQ_3_0129,20260105_073759,1024,3,SEQ_3_0129,SXS,SXS,1,0,0,0.016309,0.015679,1.00,PASS
RUN_1024_3_SEQ_3_0130,20260105_073759,1024,3,SEQ_3_0130,AIU,AIU,1,0,0,0.015939,0.014648,1.00,PASS
RUN_1024_3_SEQ_3_0131,20260105_073759,1024,3,SEQ_3_0131,LWH,LWH,1,0,0,0.015237,0.013407,1.00,PASS
RUN_1024_3_SEQ_3_0132,20260105_073759,1024,3,SEQ_3_0132,BVD,BVD,1,0,0,0.015202,0.013756,1.00,PASS
RUN_1024_3_SEQ_3_0133,20260105_073759,1024,3,SEQ_3_0133,OJF,OJF,1,0,0,0.016330,0.015149,1.00,PASS
RUN_1024_3_SEQ_3_0134,20260105_073759,1024,3,SEQ_3_0134,MVQ,MVQ,1,0,0,0.016506,0.016168,1.00,PASS
RUN_1024_3_SEQ_3_0135,20260105_073759,1024,3,SEQ_3_0135,WYJ,WYJ,1,0,0,0.015780,0.015376,1.00,PASS
RUN_1024_3_SEQ_3_0136,20260105_073759,1024,3,SEQ_3_0136,WDU,WDU,1,0,0,0.016036,0.015329,1.00,PASS
RUN_1024_3_SEQ_3_0137,20260105_073759,1024,3,SEQ_3_0137,JLT,JLT,1,0,0,0.016705,0.016286,1.00,PASS
RUN_1024_3_SEQ_3_0138,20260105_073759,1024,3,SEQ_3_0138,HHE,HHE,1,0,0,0.015043,0.013244,1.00,PASS
RUN_1024_3_SEQ_3_0139,20260105_073759,1024,3,SEQ_3_0139,PEO,PEO,1,0,0,0.015534,0.014995,1.00,PASS
RUN_1024_3_SEQ_3_0140,20260105_073759,1024,3,SEQ_3_0140,XTL,XTL,1,0,0,0.015766,0.014940,1.00,PASS
RUN_1024_3_SEQ_3_0141,20260105_073759,1024,3,SEQ_3_0141,NWR,NWR,1,0,0,0.015742,0.015306,1.00,PASS
RUN_1024_3_SEQ_3_0142,20260105_073759,1024,3,SEQ_3_0142,PYR,PYR,1,0,0,0.016049,0.015347,1.00,PASS
RUN_1024_3_SEQ_3_0143,20260105_073759,1024,3,SEQ_3_0143,ZVG,ZVG,1,0,0,0.016090,0.015723,1.00,PASS
RUN_1024_3_SEQ_3_0144,20260105_073759,1024,3,SEQ_3_0144,YHV,YHV,1,0,0,0.015470,0.013711,1.00,PASS
RUN_1024_3_SEQ_3_0145,20260105_073759,1024,3,SEQ_3_0145,YTZ,YTZ,1,0,0,0.016325,0.015848,1.00,PASS
RUN_1024_3_SEQ_3_0146,20260105_073759,1024,3,SEQ_3_0146,CQO,CQO,1,0,0,0.016264,0.015343,1.00,PASS
RUN_1024_3_SEQ_3_0147,20260105_073759,1024,3,SEQ_3_0147,QWL,QWL,1,0,0,0.015664,0.014955,1.00,PASS
RUN_1024_3_SEQ_3_0148,20260105_073759,1024,3,SEQ_3_0148,CSD,CSD,1,0,0,0.015891,0.014676,1.00,PASS
RUN_1024_3_SEQ_3_0149,20260105_073759,1024,3,SEQ_3_0149,BRQ,BRQ,1,0,0,0.015601,0.015108,1.00,PASS
RUN_1024_3_SEQ_3_0150,20260105_073759,1024,3,SEQ_3_0150,GSR,GSR,1,0,0,0.015804,0.015308,1.00,PASS
RUN_1024_3_SEQ_3_0151,20260105_073759,1024,3,SEQ_3_0151,EFK,EFK,1,0,0,0.016301,0.015442,1.00,PASS
RUN_1024_3_SEQ_3_0152,20260105_073759,1024,3,SEQ_3_0152,QOD,QOD,1,0,0,0.015796,0.014703,1.00,PASS
RUN_1024_3_SEQ_3_0153,20260105_073759,1024,3,SEQ_3_0153,VGW,VGW,1,0,0,0.016110,0.015471,1.00,PASS
RUN_1024_3_SEQ_3_0154,20260105_073759,1024,3,SEQ_3_0154,SPC,SPC,1,0,0,0.015676,0.014257,1.00,PASS
RUN_1024_3_SEQ_3_0155,20260105_073759,1024,3,SEQ_3_0155,QOZ,QOZ,1,0,0,0.016406,0.015565,1.00,PASS
RUN_1024_3_SEQ_3_0156,20260105_073759,1024,3,SEQ_3_0156,BOE,BOE,1,0,0,0.016597,0.015300,1.00,PASS
RUN_1024_3_SEQ_3_0157,20260105_073759,1024,3,SEQ_3_0157,QNO,QNO,1,0,0,0.015984,0.015030,1.00,PASS
RUN_1024_3_SEQ_3_0158,20260105_073759,1024,3,SEQ_3_0158,SBR,SBR,1,0,0,0.016368,0.015927,1.00,PASS
RUN_1024_3_SEQ_3_0159,20260105_073759,1024,3,SEQ_3_0159,OVZ,OVZ,1,0,0,0.016912,0.015459,1.00,PASS
RUN_1024_3_SEQ_3_0160,20260105_073759,1024,3,SEQ_3_0160,JXA,JXA,1,0,0,0.015825,0.014122,1.00,PASS
RUN_1024_3_SEQ_3_0161,20260105_073759,1024,3,SEQ_3_0161,MIA,MIA,1,0,0,0.016421,0.015391,1.00,PASS
RUN_1024_3_SEQ_3_0162,20260105_073759,1024,3,SEQ_3_0162,XGS,XGS,1,0,0,0.014922,0.013772,1.00,PASS
RUN_1024_3_SEQ_3_0163,20260105_073759,1024,3,SEQ_3_0163,CBN,CBN,1,0,0,0.015758,0.015314,1.00,PASS
RUN_1024_3_SEQ_3_0164,20260105_073759,1024,3,SEQ_3_0164,LWC,LWC,1,0,0,0.015400,0.014320,1.00,PASS
RUN_1024_3_SEQ_3_0165,20260105_073759,1024,3,SEQ_3_0165,RBC,RBC,1,0,0,0.015829,0.014126,1.00,PASS
RUN_1024_3_SEQ_3_0166,20260105_073759,1024,3,SEQ_3_0166,PBJ,PBJ,1,0,0,0.015511,0.013746,1.00,PASS
RUN_1024_3_SEQ_3_0167,20260105_073759,1024,3,SEQ_3_0167,NFY,NFY,1,0,0,0.014719,0.014103,1.00,PASS
RUN_1024_3_SEQ_3_0168,20260105_073759,1024,3,SEQ_3_0168,EYU,EYU,1,0,0,0.015170,0.013787,1.00,PASS
RUN_1024_3_SEQ_3_0169,20260105_073759,1024,3,SEQ_3_0169,XUN,XUN,1,0,0,0.015378,0.014671,1.00,PASS
RUN_1024_3_SEQ_3_0170,20260105_073759,1024,3,SEQ_3_0170,LMO,LMO,1,0,0,0.015684,0.015072,1.00,PASS
RUN_1024_3_SEQ_3_0171,20260105_073759,1024,3,SEQ_3_0171,MMC,MMC,1,0,0,0.015431,0.013848,1.00,PASS
RUN_1024_3_SEQ_3_0172,20260105_073759,1024,3,SEQ_3_0172,VVR,VVR,1,0,0,0.016129,0.015551,1.00,PASS
RUN_1024_3_SEQ_3_0173,20260105_073759,1024,3,SEQ_3_0173,EUL,EUL,1,0,0,0.015045,0.014667,1.00,PASS
RUN_1024_3_SEQ_3_0174,20260105_073759,1024,3,SEQ_3_0174,DFR,DFR,1,0,0,0.017033,0.016165,1.00,PASS
RUN_1024_3_SEQ_3_0175,20260105_073759,1024,3,SEQ_3_0175,MQE,MQE,1,0,0,0.016591,0.015905,1.00,PASS
RUN_1024_3_SEQ_3_0176,20260105_073759,1024,3,SEQ_3_0176,XHA,XHA,1,0,0,0.015879,0.015286,1.00,PASS
RUN_1024_3_SEQ_3_0177,20260105_073759,1024,3,SEQ_3_0177,YAJ,YAJ,1,0,0,0.016406,0.014912,1.00,PASS
RUN_1024_3_SEQ_3_0178,20260105_073759,1024,3,SEQ_3_0178,OVX,OVX,1,0,0,0.016906,0.015291,1.00,PASS
RUN_1024_3_SEQ_3_0179,20260105_073759,1024,3,SEQ_3_0179,RNR,RNR,1,0,0,0.015701,0.014254,1.00,PASS
RUN_1024_3_SEQ_3_0180,20260105_073759,1024,3,SEQ_3_0180,MHH,MHH,1,0,0,0.016040,0.015258,1.00,PASS
RUN_1024_3_SEQ_3_0181,20260105_073759,1024,3,SEQ_3_0181,OLE,OLE,1,0,0,0.016513,0.015691,1.00,PASS
RUN_1024_3_SEQ_3_0182,20260105_073759,1024,3,SEQ_3_0182,IGX,IGX,1,0,0,0.015428,0.014995,1.00,PASS
RUN_1024_3_SEQ_3_0183,20260105_073759,1024,3,SEQ_3_0183,YDB,YDB,1,0,0,0.015932,0.015438,1.00,PASS
RUN_1024_3_SEQ_3_0184,20260105_073759,1024,3,SEQ_3_0184,ZVN,ZVN,1,0,0,0.016097,0.014226,1.00,PASS
RUN_1024_3_SEQ_3_0185,20260105_073759,1024,3,SEQ_3_0185,TYA,TYA,1,0,0,0.016339,0.014752,1.00,PASS
RUN_1024_3_SEQ_3_0186,20260105_073759,1024,3,SEQ_3_0186,HGC,HGC,1,0,0,0.015340,0.014301,1.00,PASS
RUN_1024_3_SEQ_3_0187,20260105_073759,1024,3,SEQ_3_0187,DTB,DTB,1,0,0,0.015864,0.015338,1.00,PASS
RUN_1024_3_SEQ_3_0188,20260105_073759,1024,3,SEQ_3_0188,OTV,OTV,1,0,0,0.016035,0.014424,1.00,PASS
RUN_1024_3_SEQ_3_0189,20260105_073759,1024,3,SEQ_3_0189,WBH,WBH,1,0,0,0.015700,0.015492,1.00,PASS
RUN_1024_3_SEQ_3_0190,20260105_073759,1024,3,SEQ_3_0190,XBM,XBM,1,0,0,0.016203,0.015880,1.00,PASS
RUN_1024_3_SEQ_3_0191,20260105_073759,1024,3,SEQ_3_0191,OHR,OHR,1,0,0,0.015825,0.015589,1.00,PASS
RUN_1024_3_SEQ_3_0192,20260105_073759,1024,3,SEQ_3_0192,GYY,GYY,1,0,0,0.015305,0.015084,1.00,PASS
RUN_1024_3_SEQ_3_0193,20260105_073759,1024,3,SEQ_3_0193,BEQ,BEQ,1,0,0,0.015962,0.015552,1.00,PASS
RUN_1024_3_SEQ_3_0194,20260105_073759,1024,3,SEQ_3_0194,JHX,JHX,1,0,0,0.015706,0.014997,1.00,PASS
RUN_1024_3_SEQ_3_0195,20260105_073759,1024,3,SEQ_3_0195,SKS,SKS,1,0,0,0.016090,0.013963,1.00,PASS
RUN_1024_3_SEQ_3_0196,20260105_073759,1024,3,SEQ_3_0196,TYV,TYV,1,0,0,0.015382,0.014733,1.00,PASS
RUN_1024_3_SEQ_3_0197,20260105_073759,1024,3,SEQ_3_0197,KHJ,KHJ,1,0,0,0.015589,0.014557,1.00,PASS
RUN_1024_3_SEQ_3_0198,20260105_073759,1024,3,SEQ_3_0198,EVQ,EVQ,1,0,0,0.015035,0.013484,1.00,PASS
RUN_1024_3_SEQ_3_0199,20260105_073759,1024,3,SEQ_3_0199,HNJ,HNJ,1,0,0,0.015051,0.014073,1.00,PASS
RUN_1024_3_SEQ_3_0200,20260105_073759,1024,3,SEQ_3_0200,IBR,IBR,1,0,0,0.015750,0.014552,1.00,PASS
RUN_1024_3_SEQ_3_0201,20260105_073759,1024,3,SEQ_3_0201,SXF,SXF,1,0,0,0.016111,0.014728,1.00,PASS
RUN_1024_3_SEQ_3_0202,20260105_073759,1024,3,SEQ_3_0202,UVN,UVN,1,0,0,0.016464,0.015359,1.00,PASS
RUN_1024_3_SEQ_3_0203,20260105_073759,1024,3,SEQ_3_0203,RPB,RPB,1,0,0,0.015968,0.015465,1.00,PASS
RUN_1024_3_SEQ_3_0204,20260105_073759,1024,3,SEQ_3_0204,LUV,LUV,1,0,0,0.016163,0.014992,1.00,PASS
RUN_1024_3_SEQ_3_0205,20260105_073759,1024,3,SEQ_3_0205,MZQ,MZQ,1,0,0,0.016242,0.015745,1.00,PASS
RUN_1024_3_SEQ_3_0206,20260105_073759,1024,3,SEQ_3_0206,KWN,KWN,1,0,0,0.016633,0.015358,1.00,PASS
RUN_1024_3_SEQ_3_0207,20260105_073759,1024,3,SEQ_3_0207,NEJ,NEJ,1,0,0,0.015710,0.014518,1.00,PASS
RUN_1024_3_SEQ_3_0208,20260105_073759,1024,3,SEQ_3_0208,MFY,MFY,1,0,0,0.015759,0.014927,1.00,PASS
RUN_1024_3_SEQ_3_0209,20260105_073759,1024,3,SEQ_3_0209,RPH,RPH,1,0,0,0.015734,0.014467,1.00,PASS
RUN_1024_3_SEQ_3_0210,20260105_073759,1024,3,SEQ_3_0210,HJW,HJW,1,0,0,0.015046,0.014424,1.00,PASS
RUN_1024_3_SEQ_3_0211,20260105_073759,1024,3,SEQ_3_0211,EZO,EZO,1,0,0,0.015905,0.015661,1.00,PASS
RUN_1024_3_SEQ_3_0212,20260105_073759,1024,3,SEQ_3_0212,BRN,BRN,1,0,0,0.015194,0.015082,1.00,PASS
RUN_1024_3_SEQ_3_0213,20260105_073759,1024,3,SEQ_3_0213,NRQ,NRQ,1,0,0,0.015832,0.015281,1.00,PASS
RUN_1024_3_SEQ_3_0214,20260105_073759,1024,3,SEQ_3_0214,EMH,EMH,1,0,0,0.015085,0.013823,1.00,PASS
RUN_1024_3_SEQ_3_0215,20260105_073759,1024,3,SEQ_3_0215,IGK,IGK,1,0,0,0.014895,0.013832,1.00,PASS
RUN_1024_3_SEQ_3_0216,20260105_073759,1024,3,SEQ_3_0216,UCO,UCO,1,0,0,0.015325,0.013651,1.00,PASS
RUN_1024_3_SEQ_3_0217,20260105_073759,1024,3,SEQ_3_0217,LCR,LCR,1,0,0,0.015973,0.013393,1.00,PASS
RUN_1024_3_SEQ_3_0218,20260105_073759,1024,3,SEQ_3_0218,XGB,XGB,1,0,0,0.016100,0.014686,1.00,PASS
RUN_1024_3_SEQ_3_0219,20260105_073759,1024,3,SEQ_3_0219,IMV,IMV,1,0,0,0.015704,0.014038,1.00,PASS
RUN_1024_3_SEQ_3_0220,20260105_073759,1024,3,SEQ_3_0220,TTB,TTB,1,0,0,0.015783,0.015426,1.00,PASS
RUN_1024_3_SEQ_3_0221,20260105_073759,1024,3,SEQ_3_0221,CGZ,CGZ,1,0,0,0.015228,0.014737,1.00,PASS
RUN_1024_3_SEQ_3_0222,20260105_073759,1024,3,SEQ_3_0222,YSX,YSX,1,0,0,0.016110,0.015623,1.00,PASS
RUN_1024_3_SEQ_3_0223,20260105_073759,1024,3,SEQ_3_0223,VRG,VRG,1,0,0,0.016610,0.016147,1.00,PASS
RUN_1024_3_SEQ_3_0224,20260105_073759,1024,3,SEQ_3_0224,PGK,PGK,1,0,0,0.014977,0.014328,1.00,PASS
RUN_1024_3_SEQ_3_0225,20260105_073759,1024,3,SEQ_3_0225,JAG,JAG,1,0,0,0.014839,0.014279,1.00,PASS
RUN_1024_3_SEQ_3_0226,20260105_073759,1024,3,SEQ_3_0226,GXD,GXD,1,0,0,0.015620,0.014956,1.00,PASS
RUN_1024_3_SEQ_3_0227,20260105_073759,1024,3,SEQ_3_0227,XYP,XYP,1,0,0,0.015164,0.014707,1.00,PASS
RUN_1024_3_SEQ_3_0228,20260105_073759,1024,3,SEQ_3_0228,HWT,HWT,1,0,0,0.016123,0.014663,1.00,PASS
RUN_1024_3_SEQ_3_0229,20260105_073759,1024,3,SEQ_3_0229,WGM,WGM,1,0,0,0.016437,0.015875,1.00,PASS
RUN_1024_3_SEQ_3_0230,20260105_073759,1024,3,SEQ_3_0230,HRK,HRK,1,0,0,0.015178,0.013877,1.00,PASS
RUN_1024_3_SEQ_3_0231,20260105_073759,1024,3,SEQ_3_0231,YJM,YJM,1,0,0,0.015648,0.014476,1.00,PASS
RUN_1024_3_SEQ_3_0232,20260105_073759,1024,3,SEQ_3_0232,ORU,ORU,1,0,0,0.016103,0.014198,1.00,PASS
RUN_1024_3_SEQ_3_0233,20260105_073759,1024,3,SEQ_3_0233,LJI,LJI,1,0,0,0.015549,0.015040,1.00,PASS
RUN_1024_3_SEQ_3_0234,20260105_073759,1024,3,SEQ_3_0234,LQP,LQP,1,0,0,0.015707,0.014729,1.00,PASS
RUN_1024_3_SEQ_3_0235,20260105_073759,1024,3,SEQ_3_0235,ODZ,ODZ,1,0,0,0.016742,0.016566,1.00,PASS
RUN_1024_3_SEQ_3_0236,20260105_073759,1024,3,SEQ_3_0236,XPY,XPY,1,0,0,0.015996,0.015286,1.00,PASS
RUN_1024_3_SEQ_3_0237,20260105_073759,1024,3,SEQ_3_0237,KGL,KGL,1,0,0,0.015059,0.013860,1.00,PASS
RUN_1024_3_SEQ_3_0238,20260105_073759,1024,3,SEQ_3_0238,KNB,KNB,1,0,0,0.016205,0.015598,1.00,PASS
RUN_1024_3_SEQ_3_0239,20260105_073759,1024,3,SEQ_3_0239,SHX,SHX,1,0,0,0.014806,0.014166,1.00,PASS
RUN_1024_3_SEQ_3_0240,20260105_073759,1024,3,SEQ_3_0240,EAI,EAI,1,0,0,0.015627,0.014788,1.00,PASS
RUN_1024_3_SEQ_3_0241,20260105_073759,1024,3,SEQ_3_0241,RSS,RSS,1,0,0,0.014851,0.013200,1.00,PASS
RUN_1024_3_SEQ_3_0242,20260105_073759,1024,3,SEQ_3_0242,XNJ,XNJ,1,0,0,0.015614,0.015083,1.00,PASS
RUN_1024_3_SEQ_3_0243,20260105_073759,1024,3,SEQ_3_0243,EGK,EGK,1,0,0,0.014475,0.012825,1.00,PASS
RUN_1024_3_SEQ_3_0244,20260105_073759,1024,3,SEQ_3_0244,HMS,HMS,1,0,0,0.014965,0.013338,1.00,PASS
RUN_1024_3_SEQ_3_0245,20260105_073759,1024,3,SEQ_3_0245,HPR,HPR,1,0,0,0.015715,0.014901,1.00,PASS
RUN_1024_3_SEQ_3_0246,20260105_073759,1024,3,SEQ_3_0246,UVK,UVK,1,0,0,0.015996,0.014922,1.00,PASS
RUN_1024_3_SEQ_3_0247,20260105_073759,1024,3,SEQ_3_0247,IYP,IYP,1,0,0,0.015386,0.014275,1.00,PASS
RUN_1024_3_SEQ_3_0248,20260105_073759,1024,3,SEQ_3_0248,XUX,XUX,1,0,0,0.014803,0.014290,1.00,PASS
RUN_1024_3_SEQ_3_0249,20260105_073759,1024,3,SEQ_3_0249,POF,POF,1,0,0,0.015760,0.015050,1.00,PASS
RUN_1024_3_SEQ_3_0250,20260105_073759,1024,3,SEQ_3_0250,XZL,XZL,1,0,0,0.015415,0.014111,1.00,PASS
RUN_1024_3_SEQ_3_0251,20260105_073759,1024,3,SEQ_3_0251,FEX,FEX,1,0,0,0.016160,0.015771,1.00,PASS
RUN_1024_3_SEQ_3_0252,20260105_073759,1024,3,SEQ_3_0252,RPF,RPF,1,0,0,0.015512,0.015487,1.00,PASS
RUN_1024_3_SEQ_3_0253,20260105_073759,1024,3,SEQ_3_0253,RUB,RUB,1,0,0,0.016130,0.015158,1.00,PASS
RUN_1024_3_SEQ_3_0254,20260105_073759,1024,3,SEQ_3_0254,QBC,QBC,1,0,0,0.016388,0.015661,1.00,PASS
RUN_1024_3_SEQ_3_0255,20260105_073759,1024,3,SEQ_3_0255,VBY,VBY,1,0,0,0.016151,0.015709,1.00,PASS
RUN_1024_3_SEQ_3_0256,20260105_073759,1024,3,SEQ_3_0256,ANE,ANE,1,0,0,0.016386,0.015917,1.00,PASS
RUN_1024_3_SEQ_3_0257,20260105_073759,1024,3,SEQ_3_0257,UHC,UHC,1,0,0,0.016174,0.015513,1.00,PASS
RUN_1024_3_SEQ_3_0258,20260105_073759,1024,3,SEQ_3_0258,WEA,WEA,1,0,0,0.016393,0.015277,1.00,PASS
RUN_1024_3_SEQ_3_0259,20260105_073759,1024,3,SEQ_3_0259,GQO,GQO,1,0,0,0.015712,0.013850,1.00,PASS
RUN_1024_3_SEQ_3_0260,20260105_073759,1024,3,SEQ_3_0260,LBT,LBT,1,0,0,0.015911,0.014688,1.00,PASS
RUN_1024_3_SEQ_3_0261,20260105_073759,1024,3,SEQ_3_0261,UVT,UVT,1,0,0,0.015548,0.015047,1.00,PASS
RUN_1024_3_SEQ_3_0262,20260105_073759,1024,3,SEQ_3_0262,PVP,PVP,1,0,0,0.015258,0.013330,1.00,PASS
RUN_1024_3_SEQ_3_0263,20260105_073759,1024,3,SEQ_3_0263,AAR,AAR,1,0,0,0.014827,0.013942,1.00,PASS
RUN_1024_3_SEQ_3_0264,20260105_073759,1024,3,SEQ_3_0264,RNA,RNA,1,0,0,0.016676,0.015983,1.00,PASS
RUN_1024_3_SEQ_3_0265,20260105_073759,1024,3,SEQ_3_0265,AQX,AQX,1,0,0,0.016086,0.014730,1.00,PASS
RUN_1024_3_SEQ_3_0266,20260105_073759,1024,3,SEQ_3_0266,IRJ,IRJ,1,0,0,0.015812,0.015245,1.00,PASS
RUN_1024_3_SEQ_3_0267,20260105_073759,1024,3,SEQ_3_0267,AQW,AQW,1,0,0,0.016228,0.014269,1.00,PASS
RUN_1024_3_SEQ_3_0268,20260105_073759,1024,3,SEQ_3_0268,VNZ,VNZ,1,0,0,0.016134,0.014949,1.00,PASS
RUN_1024_3_SEQ_3_0269,20260105_073759,1024,3,SEQ_3_0269,FDD,FDD,1,0,0,0.015319,0.014150,1.00,PASS
RUN_1024_3_SEQ_3_0270,20260105_073759,1024,3,SEQ_3_0270,QEH,QEH,1,0,0,0.016135,0.015649,1.00,PASS
RUN_1024_3_SEQ_3_0271,20260105_073759,1024,3,SEQ_3_0271,GTQ,GTQ,1,0,0,0.016300,0.014937,1.00,PASS
RUN_1024_3_SEQ_3_0272,20260105_073759,1024,3,SEQ_3_0272,ILI,ILI,1,0,0,0.016046,0.015868,1.00,PASS
RUN_1024_3_SEQ_3_0273,20260105_073759,1024,3,SEQ_3_0273,ZMC,ZMC,1,0,0,0.015303,0.013459,1.00,PASS
RUN_1024_3_SEQ_3_0274,20260105_073759,1024,3,SEQ_3_0274,LMO,LMO,1,0,0,0.015684,0.015072,1.00,PASS
RUN_1024_3_SEQ_3_0275,20260105_073759,1024,3,SEQ_3_0275,SHW,SHW,1,0,0,0.015767,0.015384,1.00,PASS
